block_id,Education,Experience,Position,SalaryBand,probability,DefaultSalary
26,PhD,0-15,Manager,101k-120k,0.29,131000
26,PhD,0-15,Manager,121k+,0.6499999999999999,131000
26,PhD,0-15,Manager,70k-100k,0.06,131000
27,Masters,0-15,Senior,121k+,1.0,125000
28,Masters,0-15,Senior,121k+,1.0,128000
29,Masters,15-30+,Senior,101k-120k,0.7,114000
29,PhD,15-30+,Senior,101k-120k,0.30000000000000004,114000
30,Masters,15-30+,Junior,70k-100k,1.0,76000
31,Masters,15-30+,Manager,101k-120k,0.20299999999999996,122000
31,Masters,15-30+,Manager,121k+,0.4549999999999999,122000
31,Masters,15-30+,Manager,70k-100k,0.041999999999999996,122000
31,PhD,15-30+,Manager,101k-120k,0.08700000000000001,122000
31,PhD,15-30+,Manager,121k+,0.19500000000000003,122000
31,PhD,15-30+,Manager,70k-100k,0.018,122000
32,Masters,0-15,Senior,121k+,1.0,125000
33,PhD,15-30+,Manager,101k-120k,0.29,125000
33,PhD,15-30+,Manager,121k+,0.65,125000
33,PhD,15-30+,Manager,70k-100k,0.060000000000000005,125000
34,Masters,15-30+,Manager,101k-120k,1.0,107000
35,Masters,0-15,Junior,70k-100k,1.0,80000
36,Masters,0-15,Senior,121k+,0.7,125000
36,PhD,0-15,Senior,121k+,0.30000000000000004,125000
37,Masters,0-15,Junior,101k-120k,0.161,84000
37,Masters,0-15,Junior,121k+,0.035,84000
37,Masters,0-15,Junior,70k-100k,0.504,84000
37,PhD,0-15,Junior,101k-120k,0.06900000000000002,84000
37,PhD,0-15,Junior,121k+,0.015000000000000005,84000
37,PhD,0-15,Junior,70k-100k,0.21600000000000005,84000
38,Masters,15-30+,Senior,70k-100k,1.0,74000
39,Masters,0-15,Manager,101k-120k,1.0,105000
40,PhD,0-15,Senior,101k-120k,1.0,111000
41,Masters,0-15,Senior,121k+,0.7,145000
41,PhD,0-15,Senior,121k+,0.30000000000000004,145000
42,Masters,15-30+,Senior,70k-100k,1.0,84000
43,Masters,0-15,Manager,121k+,0.6999999999999998,125000
43,PhD,0-15,Manager,121k+,0.30000000000000004,125000
44,Masters,0-15,Junior,70k-100k,0.7,72000
44,PhD,0-15,Junior,70k-100k,0.3000000000000001,72000
45,Masters,0-15,Junior,101k-120k,1.0,105000
46,Masters,0-15,Manager,101k-120k,0.8441558441558441,113000
46,Masters,15-30+,Manager,101k-120k,0.15584415584415584,113000
47,Masters,0-15,Junior,70k-100k,1.0,86000
48,Masters,0-15,Manager,101k-120k,0.29,122000
48,Masters,0-15,Manager,121k+,0.65,122000
48,Masters,0-15,Manager,70k-100k,0.06,122000
49,Masters,0-15,Senior,101k-120k,0.5,131000
49,Masters,0-15,Senior,121k+,0.28,131000
49,Masters,0-15,Senior,70k-100k,0.21999999999999997,131000
50,Masters,0-15,Senior,121k+,0.5909090909090909,131000
50,Masters,15-30+,Senior,121k+,0.10909090909090909,131000
50,PhD,0-15,Senior,121k+,0.2532467532467532,131000
50,PhD,15-30+,Senior,121k+,0.04675324675324676,131000
51,Masters,0-15,Senior,121k+,0.7,128000
51,PhD,0-15,Senior,121k+,0.30000000000000004,128000
52,Masters,15-30+,Senior,121k+,1.0,150000
53,Masters,15-30+,Senior,101k-120k,0.5,118000
53,Masters,15-30+,Senior,121k+,0.28,118000
53,Masters,15-30+,Senior,70k-100k,0.22000000000000003,118000
54,PhD,0-15,Senior,101k-120k,1.0,113000
55,Masters,0-15,Junior,70k-100k,0.8441558441558441,91000
55,Masters,15-30+,Junior,70k-100k,0.15584415584415584,91000
56,Masters,0-15,Manager,121k+,0.8441558441558441,125000
56,Masters,15-30+,Manager,121k+,0.15584415584415584,125000
57,Masters,0-15,Manager,121k+,0.8441558441558441,122000
57,Masters,15-30+,Manager,121k+,0.15584415584415584,122000
58,Masters,0-15,Manager,121k+,0.5909090909090908,122000
58,Masters,15-30+,Manager,121k+,0.10909090909090907,122000
58,PhD,0-15,Manager,121k+,0.2532467532467533,122000
58,PhD,15-30+,Manager,121k+,0.04675324675324676,122000
59,Masters,0-15,Junior,70k-100k,1.0,78000
60,Masters,15-30+,Manager,121k+,0.7,131000
60,PhD,15-30+,Manager,121k+,0.3000000000000001,131000
61,Masters,0-15,Senior,101k-120k,0.8441558441558442,116000
61,Masters,15-30+,Senior,101k-120k,0.15584415584415584,116000
62,PhD,0-15,Junior,70k-100k,0.8441558441558441,74000
62,PhD,15-30+,Junior,70k-100k,0.15584415584415584,74000
63,PhD,15-30+,Manager,101k-120k,1.0,114000
64,Masters,0-15,Senior,121k+,0.7,140000
64,PhD,0-15,Senior,121k+,0.30000000000000004,140000
65,PhD,0-15,Manager,101k-120k,0.29,122000
65,PhD,0-15,Manager,121k+,0.6499999999999999,122000
65,PhD,0-15,Manager,70k-100k,0.06,122000
66,Masters,0-15,Junior,101k-120k,1.0,102000
67,Masters,0-15,Senior,101k-120k,1.0,107000
68,Masters,0-15,Manager,101k-120k,0.29,111000
68,Masters,0-15,Manager,121k+,0.65,111000
68,Masters,0-15,Manager,70k-100k,0.06,111000
69,Masters,15-30+,Senior,121k+,1.0,131000
70,Masters,15-30+,Junior,70k-100k,0.7,74000
70,PhD,15-30+,Junior,70k-100k,0.30000000000000004,74000
